Transformers: The Last Knight||||Optimus Prime finds his dead home planet, Cybertron, in which he comes to find he was responsible for its destruction. He finds a way to bring Cybertron back to life, but in order to do so, Optimus needs to find an artifact that is on Earth.||||2017||||movie||||PG-13||||Action, Adventure, Sci-Fi
Masaharu Homma, Invasion of the Philippines||||N/A||||2015||||movie||||N/A||||Documentary
Sword Art Online: The Movie - Ordinal Scale||||In 2026, a new machine called the Augma is developed to compete against the NerveGear and its successor, the Amusphere. A next-gen wearable device, the Augma doesn't have a full-dive function like its predecessors. Instead, it uses Augmented Reality (AR) to get players into the game. It is safe, user-friendly and lets users play while they are conscious, making it an instant hit on the market. The most popular game on the system is "Ordinal Scale" (aka: OS), an ARMMORPG developed exclusively for the Augma. Asuna and the gang have already been playing OS for a while, and soon Kirito decides to join them. However, they're about to find out that Ordinal Scale isn't all fun and games.||||2017||||movie||||TV-14||||Animation, Action, Adventure
Tsuioku||||N/A||||2017||||movie||||N/A||||Drama
Battle of Memories||||What will happen if your brain locates a memory that doesn't belong to you? In 2025, the memory-manipulation operation has been popularized across the world. Feng, a prestigious novelist (Huang Bo), deletes the memory of his failed marriage. But when he tries to recover the lost memories, he finds himself in the mind of a serial killer. He reaches out to police officer Shen (Duan Yihong) and when they begin to solve the case together, a conspiracy surfaces.||||2017||||movie||||N/A||||Mystery, Thriller
Mary Poppins Returns||||In Depression-era London, a now-grown Jane and Michael Banks, along with Michael's three children, are visited by the enigmatic Mary Poppins following a personal loss. Through her unique magical skills, and with the aid of her friend Jack, she helps the family rediscover the joy and wonder missing in their lives.||||2018||||movie||||N/A||||Family, Fantasy, Musical
Kickboxer: Retaliation||||One year after the events of "Kickboxer: Vengeance", Kurt Sloan has vowed never to return to Thailand. However, while gearing up for a MMA title shot, he finds himself sedated and forced back into Thailand, this time in prison. He is there because the ones responsible want him to face a 6'8" 400 lbs. beast named Mongkut and in return for the fight, Kurt will get two million dollars and his freedom back. Kurt at first refuses, in which a bounty is placed on his head as a way to force him to face Mongkut. Kurt soon learns he will have no other choice and will undergo his most rigorous training yet under some unexpected mentors in order to face Mongkut in hopes to regain his freedom.||||2018||||movie||||R||||Action, Drama
All the Wild Horses||||All The Wild Horses documents the Mongol Derby horse race, the longest and toughest horse race in the world, and easily the most epic and dangerous, as it leads through 650 miles of Mongolian steppe, desert and mountain ranges.||||2017||||movie||||N/A||||Documentary, Adventure, Sport
RoboDoc: The Creation of Robocop||||N/A||||2017||||movie||||N/A||||Documentary
Do Not Resist||||An urgent and powerful exploration of the rapid militarization of the police in the United States. Starting on the streets of Ferguson, Missouri, as the community grapples with the death of Michael Brown, DO NOT RESIST - the directorial debut of Detropia cinematographer Craig Atkinson - offers a stunning look at the current state of policing in America and a glimpse into the future. The Tribeca Film Festival winner for Best Documentary puts viewers in the center of the action - from a ride-along with a South Carolina SWAT team and inside a police training seminar that teaches the importance of "righteous violence" to the floor of a congressional hearing on the proliferation of military equipment in small-town police departments - before exploring where controversial new technologies including predictive policing algorithms could lead the field next.||||2016||||movie||||N/A||||Documentary
Lover for a Day||||A young woman returns home after the breakdown of a relationship to discover her father is dating a woman her age.||||2017||||movie||||N/A||||Drama
Untitled Film on World Citizen # 1 Garry Davis||||A song and dance man from the Golden Age of Broadway, now in his 90s, returns to the stage to enthrall us with his astounding journey from the Broadway Stage, as Danny Kaye's understudy, to the World Stage, as the first official World Citizen. His true life story cuts through the barbed-wire borders imprisoning our minds and takes us dancing into a future with No Borders! No Boundaries! No Fear! Albert Einstein says Garry Davis has grasped the key to the very survival of the human species.||||2015||||movie||||N/A||||Documentary, Biography, Comedy
The Great Escape||||Based on a true story, a group of allied escape artist-type prisoners-of-war (POWs) are all put in an 'escape proof' camp. Their leader decides to try to take out several hundred all at once. The first half of the film is played for comedy as the prisoners mostly outwit their jailers to dig the escape tunnel. The second half is high adventure as they use boats and trains and planes to get out of occupied Europe.||||1963||||movie||||APPROVED||||Adventure, Drama, History
The King||||A motiveless malignancy? Elvis leaves the Navy and heads for Texas where he contacts his father, whom he's never met, the pastor at a Christian community church. Pastor Dave tells Elvis to stay away and, without telling his family that Elvis is his son from a pre-conversion liaison, tells them to have nothing to do with him. But Elvis has already connected with Malerie, the pastor's 16-year old daughter. Elvis embarks on the seduction of Malerie, while Dave examines his conscience and comes to a new conclusion. Can anyone get right with the Lord? Does the Lord hear?||||2005||||movie||||R||||Drama, Thriller
The Invisible Enemy||||N/A||||2001||||movie||||N/A||||Short, Sci-Fi
Kedi||||In the city of Istanbul, there are more than just human inhabitants. There are also the stray domestic cats of the city who live free but have complicated relationships with the people themselves. This film follows a selection of individual cats as they live their own lives in Istanbul with their own distinctive personalities. However, with this vibrant population, is the reality of an ancient metropolis changing with the times that may have less of a place for them.||||2016||||movie||||NOT RATED||||Documentary
The Little Hours||||In the Middle Ages, a young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns. Introduced as a deaf mute man, he must fight to hold his cover as the nuns try to resist temptation.||||2017||||movie||||R||||Comedy, Romance
Anbanavan Asaradhavan Adangadhavan||||A local gangster in Madurai bids adeiu to his past life. Years later in his late 50's, he falls in love with a girl which changes his life||||2017||||movie||||N/A||||Action
The 100th Love with You||||Aoi and Riku, who have been friends since they were five years old, are part of a band with other students at the university they attend. Riku is known as being unflappable and "perfect" to fellow band members. Rifts and misunderstandings in the band, Strobocorp, lead to a misfired performance on Aoi's birthday at a local festival, after which she has a tragic accident. She awakens to find herself re-living the prior week before the problems emerged, and Riku reveals that he can turn back time. He explains that he has been doing this for years, allowing him to perfect his apparent abilities. They admit to each other that their feelings go beyond friendship as they repeatedly relive the past.||||2017||||movie||||N/A||||Drama, Romance
Tiyaan||||Two youths, a Muslim and a Hindu, get trapped in a religious clash in North India. Can they escape from the situation?||||2017||||movie||||N/A||||Action, Drama, Thriller
Porto||||Jake (Yelchin) and Mati (Lucas) are two outsiders in the northerly Portuguese city of Porto who once experienced a brief connection. A mystery remains about the moments they shared, and in searching through memories, they relive the depths of a night uninhibited by the consequences of time.||||2016||||movie||||N/A||||Drama, Romance
Snatched||||After her boyfriend dumps her on the eve of their exotic vacation, impetuous dreamer Emily Middleton persuades her ultra-cautious mother, Linda to travel with her to paradise. Polar opposites, Emily and Linda realize that working through their differences as mother and daughter - in unpredictable, hilarious fashion - is the only way to escape the wildly outrageous jungle adventure they have fallen into.||||2017||||movie||||R||||Action, Adventure, Comedy
Tempestad||||The emotional journeys of two women victimized by corruption and injustice in Mexico and of the love, dignity and resistance that allowed them to survive.||||2016||||movie||||N/A||||Documentary
Rammstein: Paris||||For two nights in 2012, Rammstein sold out two consecutive shows at the historic Bercy Arena in Paris. Documented by over 20 cameras, this high energy show from the bands greatest hits tour, called Made in Germany 1995-2011, captures 22 songs with mind bending theatrics such as flame throwers and a mesmerizing light show.||||2016||||movie||||N/A||||Music
Kaala Koothu||||Kaalakkoothu is a Tamil movie starring Prasanna, Srushti Dange, Dhansika and Kalaiyarasan in prominent roles. It is a drama directed by M. Nagarajan with Justin Prabhakaran as musician, forming part of the crew.||||2018||||movie||||N/A||||Action
Kadugu||||Ordinary man and innocent man Pandi(Rajakumaran) is a Puli Vesham artist. He feels happy when he helps people around him. In one of his Puli Vesham programs, a problem breaks out during which he become friend with local inspector (Venkatesh) and day by day help in solving the missions. Puli Paandi along with a school teacher Ebby (Radhika Prasidhha) fights for justice after a political personality molests a girl at an event. Watch the rest of the movie to know what happens next.||||2017||||movie||||N/A||||Drama
Ma Chu Ka||||While investigating a story, a journalist crosses path with an advocate. The investigation leads her to a series of complicated situations, unraveling secrets that can pose a threat to her life.||||2017||||movie||||N/A||||Crime, Mystery, Thriller
Return to Montauk||||It is winter in Montauk, at the far end of Long Island. There are two deck chairs on the windswept beach. The chairs are waiting for two people who have, for a long time, been lost to each other. He is a writer and has come from Berlin. She is a New York lawyer. Many years before, they had a fling, but they were too young to know they had each met the love of their lives. Now they have come back to Montauk, filled with regret and hope. The bodies remember. It feels for them like the next day after the last one they were together. They do not know if it is possible to reverse time. In Montauk, they find out.||||2017||||movie||||N/A||||Drama, Romance
The Marine 5: Battleground||||While working as an EMT back stateside Jake Carter after responding to a distress call, finds himself caught up protecting a person of interest from a biker gang ruthlessly hunting them down.||||2017||||movie||||R||||Action, Crime, Thriller
The Swindlers||||Unlikely allies from different sides of the law must work together to achieve a common goal -- trapping the world's most legendary con man.||||2017||||movie||||NOT RATED||||Action, Crime
Kuroko's Basketball the Movie: Last Game||||Kuroko basketball the last game||||2017||||movie||||N/A||||N/A
Mupparimanam||||This story of love and death follows Kathir and Anusha from their school days to their marriage.||||2017||||movie||||N/A||||Romance, Thriller
The Monkey King 3||||A travelling monk and his followers find themselves trapped in a land inhabited by only women.||||2018||||movie||||N/A||||Action, Adventure, Fantasy
One Line||||N/A||||2015||||movie||||N/A||||Documentary, Short
Semma Botha Aagatha||||When his upcoming marriage to his girlfriend gets cancelled, Ramesh feels down in the dumps and drowns his sorrows in alcohol. In his intoxicated state, the IT expert agrees to his friend's...||||2018||||movie||||N/A||||Action, Thriller
Wolf and Sheep||||Based upon unpublished diaries, the film assumes the role of an anthropologist observing remote shepherd communities in Afghanistan where wolves and sheep have equal importance.||||2016||||movie||||N/A||||Drama
A German Life||||Brunhilde Pomsel describes herself as an "apolitical girl" and a "figure on the margins," but she got closer to one of the worst criminals in world history than anyone else left alive. Today aged 104, Pomsel served as Nazi Propaganda Minister Joseph Goebbels' stenographer. Brunhilde Pomsel's life mirrors all the major breaks and continuities of the 20th century. Many people think that the dangers of war and fascism have been overcome. Brunhilde Pomsel makes it clear that this is not case. "A German Life" makes the viewer automatically ask: How would I have acted? What principles might I have betrayed to advance my career? Her extraordinary biography and personal journey into the past lead to the disturbing but timeless question: How reliable is my own moral compass?||||2016||||movie||||N/A||||Documentary, Biography
52Hz, I Love You||||This musical film incorporates a series of romantic stories with beautiful original songs. The stories are set in modern Taipei City, Taiwan, on Valentine's Day. The title is inspired by the 52Hz whale, dubbed the world's loneliest whale because no other whales could hear its unusually high frequency call, thus reflecting the loneliness that might be felt by Taiwanese who are looking for love in the city.||||2017||||movie||||N/A||||Comedy, Musical, Romance
The Most Hated Woman in America||||A true story of the much debated rise and demise of a woman, named Madalyn Murray O'Hair, who was known as the head atheist activist of America. She founded the organization, American Atheist, and held the position of president within the organization for 23 years. Quickly this woman became the most loathed person in the country.||||2017||||movie||||TV-MA||||Biography, Drama, History
Vada Chennai||||A fisherman from North Chennai unknowingly falls prey to the trap set by a mafia gang.||||2018||||movie||||N/A||||Action, Crime
National Bird||||National Bird follows the dramatic journey of three whistleblowers who are determined to break the silence around one of the most controversial current affairs issues of our time: the secret U.S. drone war. At the center of the film are three U.S. military veterans. Plagued by guilt over participating in the killing of faceless people in foreign countries, they decide to speak out publicly, despite the possible consequences. Their stories take dramatic turns, leading one of the protagonists to Afghanistan where she learns about a horrendous incident. But her journey also gives hope for peace and redemption. National Bird gives rare insight into the U.S. drone program through the eyes of veterans and survivors, connecting their stories as never seen before in a documentary. Its images haunt the audience and bring a faraway issue close to home.||||2016||||movie||||UNRATED||||Documentary
Confidential Assignment||||When a crime organization from North Korea crosses borders and enters South Korean soil, a South Korean detective must cooperate with a North Korean detective to investigate their whereabouts.||||2017||||movie||||NOT RATED||||Action
A Mero Hajur 2||||A Man stalks a girl, after while they fall in love, but their relative don't want the girl to be with that man.||||2017||||movie||||E10+||||Drama, Romance
The Chinese Lives of Uli Sigg||||The Swiss Uli Sigg had an impact on China's shift in economic policy after the Mao era; he has also established the world's most significant collection of contemporary Chinese art. The majority of this collection will be transferred to Hong Kong's M+ museum, due to open in 2019. A documentary about the entrepreneur, diplomat and art collector Uli Sigg, and the tense sociopolitical context of China's ongoing transformation since the 1970s.||||2016||||movie||||N/A||||Documentary
Enakku Vaaitha Adimaigal||||The movie tells the story of Krishna - an IT professional, and the story narrates the two phases of his life - the first when he falls in love, and the second after his break-up.||||2017||||movie||||N/A||||Comedy, Drama
What the Health||||What the Health is a ground breaking feature length documentary from the award-winning filmmakers of Cowspiracy, that follows the exciting journey of intrepid filmmaker, Kip Andersen, as he uncovers the impacts of highly processed industrial animal foods on our personal health and greater community, and explores why leading health organizations continue to promote the industry despite countless medical studies and research showing deleterious effects of these products on our health.||||2017||||movie||||N/A||||Documentary
Backstabbing for Beginners||||A young program coordinator at the United Nations stumbles upon a conspiracy involving Iraq's oil reserves.||||2018||||movie||||R||||Drama, History, Romance, Thriller
Love Sonia||||Inspired by real life events, Love Sonia is the story of a young girl's journey to rescue her sister from the dangerous world of international sex trafficking.||||2018||||movie||||N/A||||Drama
Muthuramalingam||||An inter-village martial arts competition drives the plot of this action-packed tale.||||2017||||movie||||N/A||||Action
Tony Conrad: Completely in the Present||||Feature documentary on the pioneering life and work of iconoclastic filmmaker/musician/composer/artist Tony Conrad.||||2016||||movie||||N/A||||Documentary
De toutes mes forces||||N/A||||2017||||movie||||N/A||||N/A
Kootathil Oruthan||||Arvind, an ordinary Joe who is not noticed by any, be it at home, school or among friends falls in love with Janani, a class topper and an all-rounder who excels in sports and extra-curricular activities. A loner by nature, he is smitten by Janani and in his quest to be closer to her, he even enrolls himself in the same college where she studies. But, sadly, Janani is neither able to recall his name nor remember them being classmates in school. And she rejects him when he expresses his love for her. Kootathil Oruthan captures the journey of Arvind, an ordinary middle-bencher, and his travails after being rejected by the love of his life.||||2017||||movie||||N/A||||Comedy
Nibunan||||A deputy superintendent of police (DSP) and his two subordinates are on a mission to hunt down a psychotic serial killer, whose murder patterns and method are always so flawless and ironclad. The investigation leads the trio down the dark paths of the case, where they discover a haunting secret.||||2017||||movie||||N/A||||Action, Crime, Thriller
The Big Sick||||Kumail (Kumail Nanjiani), in the middle of becoming a budding stand-up comedian, meets Emily (Zoe Kazan). Meanwhile, a sudden illness sets in forcing Emily to be put into a medically-induced coma. Kumail must navigate being a comedian, dealing with tragic illness, and placating his family's desire to let them fix him up with a spouse, while contemplating and figuring out who he really is and what he truly believes.||||2017||||movie||||R||||Comedy, Drama, Romance
Stronger||||Stronger is the inspiring real life story of Jeff Bauman, an ordinary man who captured the hearts of his city and the world to become a symbol of hope after surviving the 2013 Boston Marathon bombing.||||2017||||movie||||R||||Biography, Drama
Veera||||The hero falls in love with a girl and learns music for her. The girl's house is destroyed in a cyclone and the hero believes the girl is dead. He goes to the city and marries another woman...||||1994||||movie||||N/A||||Comedy
Wonderstruck||||Tells the tale of two children separated by fifty years. In 1927, Rose searches for the actress whose life she chronicles in her scrapbook; in 1977, Ben runs away from home to find his father.||||2017||||movie||||PG||||Drama, Mystery
It||||In the Town of Derry, the local kids are disappearing one by one, leaving behind bloody remains. In a place known as 'The Barrens', a group of seven kids are united by their horrifying and strange encounters with an evil clown and their determination to kill It.||||2017||||movie||||R||||Drama, Horror, Thriller
Only the Brave||||Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.||||2017||||movie||||PG-13||||Biography, Drama
Love Faces||||A young vibrant couple battling inferiority and superiority complex witness an extraordinary scenario that changes their lives forever.||||2016||||movie||||N/A||||Drama, Romance
Bon Cop Bad Cop 2||||Eight years have past since Martin Ward and David Bouchard met in a spectacular way on the Quebec/Ontario border. The two men have remained friends, but time takes its toll and they have not spoken in almost a year. In this chapter Ward and Bouchard must face an important car theft ring that turns out to be a lot more than they bargained for.||||2017||||movie||||N/A||||Action, Comedy, Crime
The Tribes of Palos Verdes||||When the situation at her idyllic Palos Verdes home turns volatile, young Medina attempts to surf her way to happiness.||||2017||||movie||||R||||Drama
The Bachelors||||After the loss of his wife, BILL PONDER (Simmons) and his 17-year-old son WES move out of their small town into the big city in an attempt to have a fresh start. As they each begin to adjust to their new life and seek ways to heal their wounds, they both find comfort in newfound romance. Wes meets LACY, an introverted but fierce girl whose enigmatic personality captivates Wes' attention, and Bill meets CARINE, a compassionate and elegant teacher whose own past heartaches resonate with his. As relationships are tested, Bill and Wes grow apart and back together again while discovering their true selves in the process.||||2017||||movie||||N/A||||Comedy, Drama
The Valley||||N/A||||1976||||movie||||N/A||||Short
Rum||||A group of high-tech thieves runs away after a heist. They hide out in an old house, only to find that the house is haunted.||||2017||||movie||||N/A||||Horror
Get Out||||Chris and his girlfriend Rose go upstate to visit her parent's for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.||||2017||||movie||||R||||Horror, Mystery, Thriller
Fences||||Troy Maxson makes his living as a sanitation worker in 1950s Pittsburgh. Maxson once dreamed of becoming a professional baseball player, but was deemed too old when the major leagues began admitting black athletes. Bitter over his missed opportunity, Troy creates further tension in his family when he squashes his son's chance to meet a college football recruiter.||||2016||||movie||||PG-13||||Drama
Annihilation||||A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.||||2018||||movie||||R||||Adventure, Drama, Horror
Kolanji||||N/A||||2018||||movie||||N/A||||Comedy, Drama
The Death of Louis XIV||||Upon returning from a hunting expedition, King Louis XIV feels a sharp pain in his leg. He begins to die, surrounded by loyal followers in the royal chambers.||||2016||||movie||||N/A||||Biography, Drama, History
The Cloverfield Paradox||||Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.||||2018||||movie||||TV-MA||||Horror, Mystery, Sci-Fi
Babs||||In 1993 middle-aged actress Barbara Windsor sits on a stage, conversing with John Deeks, the dead father who recognized her talent as a child but disappeared from her life after her parents divorced, her mother giving her her stage name. From stage school Barbara starts singing at Ronnie Scott's club, where she meets the charming but crooked Ronnie Knight, ending up a pregnant prisoner's wife, in need of an abortion. Things look up when she joins Joan Littlewood's Theatre Workshop group and gets a part in Lionel Bart's 'Fings Ain't Wot They Used to Be'. Film and television parts slowly come in, notably the 'Carry On' franchise, and despite Joan's warning that Barbara may be type-cast as the perpetual dumb blonde Barbara is smart enough to exploit the persona, acquiring a handsome young husband and becoming a national treasure.||||2017||||movie||||N/A||||Biography, Drama
Call Me by Your Name||||Call Me by Your Name is the story of a sudden and powerful romance that blossoms between an adolescent boy and a summer guest at his parents' cliffside mansion on the Italian Riviera. During the restless summer weeks, unrelenting but buried currents of obsession, fascination, and desire intensify their passion as they test the charged ground between them and verge toward the one thing both already fear they may never truly find again: total intimacy.||||2017||||movie||||R||||Drama, Romance
Anaagat||||Suresh is an amateur artist who is married to Vidya, an outspoken and brash housewife. Together with their seven-year- old son Suvid, they seem to lead a normal life. This normality includes arguments regarding the household finances and the separate, independent lives the couple lead. Things start to take a serious turn when Suresh discovers that Vidya is hiding things from him. Suresh's best friend Jayant is of the belief that Vidya is untrustworthy and is most probably having an affair. When Vidya's ex is brutally murdered, Jayant firmly believes that Vidya is involved in this crime. Though Suresh is not convinced of this initially, events start to unfold that firmly lead him to believe that the mother of his son is trying to kill him.||||2016||||movie||||N/A||||Thriller
Last Call for Nowhere||||This is the story of a border police cop who brings a guy back to his country, except that he's not the right guy and it's not the right country.||||2016||||movie||||NOT RATED||||Comedy
To the Bone||||Ellen is a 20 year old woman struggling with anorexia nervosa. In the midst of family problems and her own fears, she is accepted into a group home run by an unusual doctor. Through the people she meets and the journey she takes, Ellen follows a path of self discovery and acceptance that will lead her to a surprising place she never would have thought possible||||2017||||movie||||TV-MA||||Drama
The Glass Castle||||A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life||||2017||||movie||||PG-13||||Biography, Drama
American Satan||||A young rock band, half from England and half from the US, drop out of college and move to the Sunset Strip to chase their dreams. Living in a van, their passion and talent exceed their means to survive. An enigmatic stranger sees their true potential and emotionally manipulates them during a time of weakness. Caught in the middle of a Faustian deal, their music and controversial altercations end up influencing society beyond anything this century has seen, but can they take back control of their destiny before it's too late?||||2017||||movie||||R||||Drama, Music, Thriller
Arth 2||||N/A||||2016||||movie||||N/A||||Drama, Romance
Begum Jaan||||The story of eleven prostitutes who refuse to part ways with their brothel and each other during the partition between India and Pakistan.||||2017||||movie||||NOT RATED||||Action, Drama, History
Yaanum Theeyavan||||This movie claims to represent a number of true events that have actually happened. Put together under one shell with imaginative screenplay and characters, the story revolves around 3 primary characters Michael (Ashwin Jerome), Soumya (Varsha) and Pasupathy (Raju Sundaram). The plot forms around how these 3 characters meet and what happens after their meeting. However the complete plot will be known only after the release of the movie.||||2017||||movie||||N/A||||Action, Crime
Nightworld||||When Former LAPD Officer, Brett Irlam takes a job as head of security at an old apartment building in Bulgaria's capital, Sofia, he soon begins to experience a series of bizarre and terrifying events. Once he begins to delve deep into the building's sinister history, and investigate it's shadowy owners and past employees, Brett soon uncovers a malevolent force nestled deep in the bowels of the building in basement that will do anything to be set free into our world.||||2017||||movie||||TV-MA||||Horror, Thriller
Armed Response||||A team of highly trained operatives find themselves trapped inside an isolated military compound after its AI is suddenly shut down. The crew begins to experience strange and horrific phenomena as they attempt to uncover what killed the previous team.||||2017||||movie||||R||||Action, Horror, Thriller
The Vanishing of Sidney Hall||||Sidney Hall finds accidental success and unexpected love at an early age, then disappears without a trace.||||2017||||movie||||R||||Drama, Mystery
Server Sundaram||||A poor server at a restaurant goes on to become a film actor so that he can afford to marry the woman he loves. However, when he comes to know that the woman he loves does not love him, and when his mother dies in his absence, he quits being an actor and comes back to his server's job, in which he finds contentment.||||1964||||movie||||N/A||||Comedy, Drama
Mark Felt: The Man Who Brought Down the White House||||The story of Mark Felt, who under the name "Deep Throat" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1972.||||2017||||movie||||PG-13||||Biography, Drama, History, Thriller
Sayyan||||N/A||||1970||||movie||||N/A||||N/A
The Death of Stalin||||Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Josef Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.||||2017||||movie||||R||||Comedy, Drama, History, War
Main Khudiram Bose Hun||||Biopic on patriotic leader Khudiram Bose. This period drama will showcase the never heard facets about the life of Khudiram Bose who was one of the youngest revolutionaries from Bengal.||||2016||||movie||||N/A||||Biography
Yeh Hai India||||Yeh Hai India, follows the story of a 25 years old NRI, who is born and brought up in U.K and shares the same stereotype views of India, which is known for its vast population, pollution and poverty. However protagonist finds new development in media or probably an 'other side of same coin' of India, which is also known for successful mars mission in first attempt, a nation which proudly holds title 'God of Cricket' for Sachin Tendulkar, who is again an Indian and a nation which is known for its holy generosity with icons like Mother Teresa".||||2017||||movie||||N/A||||Action, Adventure, Drama
Mine||||In the middle of the desert, an area filled with 33 million blast mines scattered everywhere, marine sniper Sergeant Mike Stevens is on a mission to locate and neutralize the leader of a terrorist cell. After three months and six days in the desert, one single moment of hesitation is enough to blow the entire mission, and now Sergeant Stevens is stranded in a hostile guerrilla territory all alone, and to make matters worse, with his left foot on an active mine. Against the harsh environment, without water, the sergeant must stay glued to the spot and use his Marine training, his resourcefulness and his perseverance for the next 52 hours until a convoy arrives in his area. Between the scalding heat of the day and the freezing cold of the night, if Sergeant Stevens wants to survive, he must fight not only the mighty forces of nature but also the greatest adversary of them all: himself.||||2016||||movie||||NOT RATED||||Thriller, War
Catman||||N/A||||2017||||movie||||N/A||||Action, Adventure
Gautamiputra Satakarni||||This movie chronicles the life of a South Indian ruler of the Satavahana Empire in South India in the 2nd century CE.||||2017||||movie||||N/A||||History
Wind River||||A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.||||2017||||movie||||R||||Crime, Drama, Mystery, Thriller
Khaidi No. 150||||A man (Chiranjeevi) on the wrong side of the law is moved by the plight of farmers to do the right thing.||||2017||||movie||||N/A||||Action, Comedy, Drama
Mudbound||||Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.||||2017||||movie||||R||||Drama, War
Phillauri||||A young Mangalik boy is supposed to marry a tree if he wants to marry a girl of his choice while the tree which he gets married has Shashi a ghost residing on it waiting for her lover.Shashi starts to follow him everywhere after he marries the tree.||||2017||||movie||||N/A||||Comedy, Drama, Fantasy
Detour||||In flashback, New York nightclub pianist Al Roberts hitchhikes to Hollywood to join his girl Sue. On a rainy night, the sleazy gambler he's riding with mysteriously dies; afraid of the police, Roberts takes the man's identity. But thanks to a blackmailing dame, Roberts' every move plunges him deeper into trouble...||||1945||||movie||||NOT RATED||||Crime, Drama, Film-Noir
Watch Dogs||||A vigilante hacker rushes to rescue a friend in trouble and to prevent valuable digital information from falling into the wrong hands.||||2013||||movie||||N/A||||Short, Action, Sci-Fi
Diamond Island||||An adolescent who leaves rural Cambodia to become a construction worker only to be reunited with his missing older brother.||||2016||||movie||||N/A||||Drama
Dirty Dancing||||In 1963, Frances "Baby" Houseman, a sweet daddy's girl, goes with her family to a resort in upstate New York's Catskill Mountains. Baby has grown up in privileged surroundings and all expect her to go on to college, join the Peace Corps and save the world before marrying a doctor, just like her father. Unexpectedly, Baby becomes infatuated with the camp's dance instructor, Johnny Castle, a man whose background is vastly different from her own. Baby lies to her father to get money to pay for an illegal abortion for Johnny's dance partner. She then fills in as Johnny's dance partner and it is as he is teaching her the dance routine that they fall in love. It all comes apart when Johnny's friend falls seriously ill after her abortion and Baby gets her father, who saves the girl's life. He then learns what Baby has been up to, who with and worse - that he funded the illegal abortion. He bans his daughter from any further association with "those people". In the first deliberately willful action of her life, Baby later sneaks out to see Johnny - ostensibly to apologize for her father's rudeness - and ends up consummating her relationship with Johnny. A jealous fellow vacationer sees Baby sneaking out of Johnny's bungalow the next morning, and in an act of retribution, tells management that he is responsible for a theft the evening before, knowing he would not furnish his real whereabouts.||||1987||||movie||||PG-13||||Drama, Music, Romance
Bongu||||Three ex-salesman plan the ultimate car heist.||||2017||||movie||||N/A||||Crime
Yutham Sei||||A common man's ability to defeat the devil. A cop identifies the mystery and solves the problem.||||2011||||movie||||N/A||||Crime, Drama, Mystery
One Step||||A slice-of-life story about a man who's having trouble moving forward after a tragedy in his life. Having become mostly a shut-in, he's finding it difficult to even be around people. The idea of being close to someone is too frightening to even think about when he's totally consumed with the person he has already lost. But one day at a barbecue at his sisters house, he finds a way to take the first step toward moving on.||||2007||||movie||||N/A||||Short, Drama
A Cowgirl's Story||||Seventeen-year-old Dusty Rhodes (Bailee Madison) goes to live with her grandfather (Pat Boone) because both of her Army parents are fighting in the Afghanistan war. Dusty attends a new high school where she makes friends with a group that includes Savanah (Chloe Lukasiak), a girl whose father also served in the Army. Dusty convinces her new friends into forming an equestrian drill team that allows them to perform at rodeos and parades. Dusty's world is turned upside down by the war when her mother's helicopter is shot down in action and she goes missing. To cope with her fear and helplessness, Dusty enlists the help of her grandfather and friends to put on a special riding performance for her parents and all of the soldiers fighting overseas. The entire town turns out in support of the event, and it becomes an unforgettable experience for everyone.||||2017||||movie||||PG||||Family
Mother!||||A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.||||2017||||movie||||R||||Drama, Horror, Mystery
My Brother Khosrow||||Khosrow (Shahab Hosseini) who is a bi-polar man is forced to live in his brother's house Nasser, as his guardian and sister goes abroad for a while. The brothers soon find themsleves in friction due to the challenging behavior of Khosrow and quesrionable moral decisions by Nasser.||||2016||||movie||||N/A||||Drama
The Predator||||When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled science teacher can prevent the end of the human race.||||2018||||movie||||N/A||||Action, Adventure, Horror
AWOL||||A young woman Joey is in search of direction in her small town. A visit to an army recruiting office appears to provide a path, but when she meets and falls in love with Rayna that path diverges in ways that neither woman anticipates.||||2016||||movie||||NOT RATED||||Drama, Romance
